Timestamp,Level,Cond,Tur,label_Level,label_Cond,label_Tur,type_Level,type_Cond,type_Tur
2017-06-09T22:00:00Z,0.596,589.11,12.32,0,0,1,0,0,E
2017-06-09T23:00:00Z,0.596,588.64,8.26,0,0,1,0,0,E
2017-06-10T01:00:00Z,0.594,590.36,10.95,0,0,1,0,0,E
2017-06-10T02:00:00Z,0.594,592.47,7.52,0,0,1,0,0,E
2017-06-10T04:00:00Z,0.594,593.31,10.99,0,0,1,0,0,E
2017-06-10T05:00:00Z,0.595,595.55,10.23,0,0,1,0,0,E
2017-06-10T07:00:00Z,0.594,597.62,10.8,0,0,1,0,0,E
2017-06-10T08:00:00Z,0.594,598.83,10.2,0,0,1,0,0,E
2017-06-10T10:00:00Z,0.591,600.08,14.16,0,0,1,0,0,E
2017-06-10T11:00:00Z,0.591,600.91,6.44,0,0,1,0,0,E
2017-06-10T13:00:00Z,0.593,600.96,15.69,0,0,1,0,0,E
2017-06-10T14:00:00Z,0.593,601.72,9.74,0,0,1,0,0,E
2017-06-10T16:00:00Z,0.596,601.53,10.03,0,0,1,0,0,E
2017-06-10T17:00:00Z,0.595,601.16,7.89,0,0,1,0,0,E
2017-06-10T19:00:00Z,0.598,601.67,10.14,0,0,1,0,0,E
2017-06-10T20:00:00Z,0.596,602.49,15.22,0,0,1,0,0,E
2017-06-10T22:00:00Z,0.596,603.58,9.96,0,0,1,0,0,E
2017-06-10T23:00:00Z,0.595,604.49,10.6,0,0,1,0,0,E
2017-06-11T01:00:00Z,0.594,605.88,15.02,0,0,1,0,0,E
2017-06-11T02:00:00Z,0.594,607.46,11.12,0,0,1,0,0,E
2017-06-11T04:00:00Z,0.596,610.01,14.33,0,0,1,0,0,E
2017-06-11T05:00:00Z,0.594,612.24,14.09,0,0,1,0,0,E
2017-06-11T07:00:00Z,0.593,614.42,11.54,0,0,1,0,0,E
2017-06-11T08:00:00Z,0.597,615.88,11.11,0,0,1,0,0,E
2017-06-11T10:00:00Z,0.594,617.45,10.74,0,0,1,0,0,E
2017-06-11T11:00:00Z,0.595,618.86,11.53,0,0,1,0,0,E
2017-06-11T13:00:00Z,0.593,619.93,10.91,0,0,1,0,0,E
2017-06-11T14:00:00Z,0.591,620.18,11.22,0,0,1,0,0,E
2017-06-11T16:00:00Z,0.59,619.74,10.52,0,0,1,0,0,E
2017-06-11T17:00:00Z,0.584,619.82,10.44,0,0,1,0,0,E
2017-06-11T19:00:00Z,0.585,619.88,7.24,0,0,1,0,0,E
2017-06-11T20:00:00Z,0.594,619.58,9.74,0,0,1,0,0,E
2017-06-11T22:00:00Z,0.606,619.09,9.67,0,0,1,0,0,E
2017-06-11T23:00:00Z,0.613,618.65,9.79,0,0,1,0,0,E
2017-06-12T01:00:00Z,0.611,618.45,12.54,0,0,1,0,0,E
2017-06-12T02:00:00Z,0.61,618.43,7.98,0,0,1,0,0,E
2017-06-12T04:00:00Z,0.607,619.62,10.34,0,0,1,0,0,E
2017-06-12T05:00:00Z,0.606,621.82,7.99,0,0,1,0,0,E
2017-06-12T07:00:00Z,0.603,624.36,10.94,0,0,1,0,0,E
2017-06-12T08:00:00Z,0.596,628.92,10.48,0,0,1,0,0,E
2017-06-12T10:00:00Z,0.597,632.35,10.76,0,0,1,0,0,E
2017-06-12T11:00:00Z,0.595,634.35,7.34,0,0,1,0,0,E
2017-06-12T13:00:00Z,0.593,634.65,14.14,0,0,1,0,0,E
2017-06-12T14:00:00Z,0.593,634.88,11.14,0,0,1,0,0,E
2017-06-12T16:00:00Z,0.592,633.93,13.8,0,0,1,0,0,E
2017-06-12T17:00:00Z,0.591,632.94,13.77,0,0,1,0,0,E
2017-06-12T19:00:00Z,0.592,631.77,10.53,0,0,1,0,0,E
2017-06-12T20:00:00Z,0.59,630.96,10.47,0,0,1,0,0,E
2017-06-12T22:00:00Z,0.589,630.12,10.12,0,0,1,0,0,E
2017-06-12T23:00:00Z,0.586,630.24,13.71,0,0,1,0,0,E
2017-06-13T01:00:00Z,0.583,630.14,11.69,0,0,1,0,0,E
2017-06-13T02:00:00Z,0.583,629.78,172.73,0,0,1,0,0,A
2017-06-13T04:00:00Z,0.585,630.07,10.98,0,0,1,0,0,E
2017-06-13T05:00:00Z,0.586,630.78,11.24,0,0,1,0,0,E
2017-06-13T07:00:00Z,0.583,631.66,11.26,0,0,1,0,0,E
2017-06-13T08:00:00Z,0.585,631.8,11.01,0,0,1,0,0,E
2017-06-13T10:00:00Z,0.585,632.42,10.02,0,0,1,0,0,E
2017-06-13T11:00:00Z,0.588,633.38,8.09,0,0,1,0,0,E
2017-06-13T13:00:00Z,0.587,634.39,7.15,0,0,1,0,0,E
2017-06-13T14:00:00Z,0.587,634.62,10.24,0,0,1,0,0,E
2017-06-13T16:00:00Z,0.585,633.99,10.46,0,0,1,0,0,E
2017-06-13T17:00:00Z,0.586,634.15,9.6,0,0,1,0,0,E
2017-06-13T19:00:00Z,0.584,633.48,9.53,0,0,1,0,0,E
2017-06-13T20:00:00Z,0.586,633.88,7.91,0,0,1,0,0,E
2017-06-13T22:00:00Z,0.585,634,11.46,0,0,1,0,0,E
2017-06-13T23:00:00Z,0.582,634.37,9.64,0,0,1,0,0,E
2017-06-14T01:00:00Z,0.582,634.82,14.38,0,0,1,0,0,E
2017-06-14T02:00:00Z,0.583,635.18,15.97,0,0,1,0,0,E
2017-06-14T04:00:00Z,0.583,638.15,10.08,0,0,1,0,0,E
2017-06-14T05:00:00Z,0.583,639.96,13.09,0,0,1,0,0,E
2017-06-14T07:00:00Z,0.581,643.72,10.48,0,0,1,0,0,E
2017-06-14T08:00:00Z,0.583,646.3,9.58,0,0,1,0,0,E
2017-06-14T10:00:00Z,0.584,647.75,9.9,0,0,1,0,0,E
2017-06-14T11:00:00Z,0.585,649.05,9.89,0,0,1,0,0,E
2017-06-14T13:00:00Z,0.586,649.18,10.03,0,0,1,0,0,E
2017-06-14T14:00:00Z,0.589,649.42,9.84,0,0,1,0,0,E
2017-06-14T16:00:00Z,0.588,649.67,9.36,0,0,1,0,0,E
2017-06-14T17:00:00Z,0.589,650.29,10.17,0,0,1,0,0,E
2017-06-14T19:00:00Z,0.589,651.67,9.18,0,0,1,0,0,E
2017-06-14T20:00:00Z,0.588,653.42,9.85,0,0,1,0,0,E
2017-06-14T22:00:00Z,0.589,655.2,9.31,0,0,1,0,0,E
2017-06-14T23:00:00Z,0.588,656.53,9.71,0,0,1,0,0,E
2017-06-15T01:00:00Z,0.588,657.26,9.21,0,0,1,0,0,E
2017-06-15T02:00:00Z,0.586,657.56,9.05,0,0,1,0,0,E
2017-06-15T04:00:00Z,0.587,658.09,9.4,0,0,1,0,0,E
2017-06-15T05:00:00Z,0.587,658.84,11.08,0,0,1,0,0,E
2017-06-15T07:00:00Z,0.585,660.14,9.72,0,0,1,0,0,E
2017-06-15T08:00:00Z,0.584,652.41,22.27,0,0,1,0,0,E
2017-06-15T10:00:00Z,0.582,649.38,15.51,0,0,1,0,0,E
2017-06-15T11:00:00Z,0.583,650.49,15.34,0,0,1,0,0,E
2017-06-15T13:00:00Z,0.582,650.98,10.23,0,0,1,0,0,E
2017-06-15T14:00:00Z,0.582,651.48,8.16,0,0,1,0,0,E
2017-06-15T16:00:00Z,0.583,651.39,13.75,0,0,1,0,0,E
2017-06-15T17:00:00Z,0.582,651.55,8.26,0,0,1,0,0,E
2017-06-15T19:00:00Z,0.582,652.38,13.77,0,0,1,0,0,E
2017-06-15T20:00:00Z,0.579,652.66,10.57,0,0,1,0,0,E
2017-06-15T22:00:00Z,0.581,653.94,10.45,0,0,1,0,0,E
2017-06-15T23:00:00Z,0.58,655.32,6.63,0,0,1,0,0,E
2017-06-16T01:00:00Z,0.58,656.7,9.75,0,0,1,0,0,E
2017-06-16T02:00:00Z,0.581,657.87,7.06,0,0,1,0,0,E
2017-06-16T04:00:00Z,0.577,658.79,9.69,0,0,1,0,0,E
2017-06-16T05:00:00Z,0.577,659.3,7.78,0,0,1,0,0,E
2017-06-16T07:00:00Z,0.578,660.4,12.34,0,0,1,0,0,E
2017-06-16T08:00:00Z,0.576,662.16,8.54,0,0,1,0,0,E
2017-06-16T10:00:00Z,0.577,663.31,12.24,0,0,1,0,0,E
2017-06-16T11:00:00Z,0.576,665.18,10.77,0,0,1,0,0,E
2017-06-16T13:00:00Z,0.577,665.92,10.43,0,0,1,0,0,E
2017-06-16T14:00:00Z,0.578,666.99,15.03,0,0,1,0,0,E
2017-06-16T16:00:00Z,0.578,667.43,9.33,0,0,1,0,0,E
2017-06-16T17:00:00Z,0.577,667.95,6.25,0,0,1,0,0,E
2017-06-16T19:00:00Z,0.579,669.02,9.92,0,0,1,0,0,E
2017-06-16T20:00:00Z,0.578,670.44,7.26,0,0,1,0,0,E
2017-06-16T22:00:00Z,0.578,672.46,12.34,0,0,1,0,0,E
2017-06-16T23:00:00Z,0.58,674.61,6.74,0,0,1,0,0,E
2017-06-17T01:00:00Z,0.581,676.36,10.31,0,0,1,0,0,E
2017-06-17T02:00:00Z,0.581,677.89,7.01,0,0,1,0,0,E
2017-06-17T04:00:00Z,0.582,678.3,11.62,0,0,1,0,0,E
2017-06-17T05:00:00Z,0.582,678.41,10.35,0,0,1,0,0,E
2017-06-17T07:00:00Z,0.582,678.88,8.4,0,0,1,0,0,E
2017-06-17T08:00:00Z,0.584,679.67,9.88,0,0,1,0,0,E
2017-06-17T10:00:00Z,0.585,681.02,12.8,0,0,1,0,0,E
2017-06-17T11:00:00Z,0.583,684.08,7.04,0,0,1,0,0,E
2017-06-17T13:00:00Z,0.583,686.37,12.6,0,0,1,0,0,E
2017-06-17T14:00:00Z,0.583,687.32,9.16,0,0,1,0,0,E
2017-06-17T16:00:00Z,0.583,687.81,7.96,0,0,1,0,0,E
2017-06-17T17:00:00Z,0.583,688.71,12.79,0,0,1,0,0,E
2017-06-17T19:00:00Z,0.584,688.94,7.45,0,0,1,0,0,E
2017-06-17T20:00:00Z,0.583,689.41,11.79,0,0,1,0,0,E
2017-06-17T22:00:00Z,0.582,690.05,7.86,0,0,1,0,0,E
2017-06-17T23:00:00Z,0.582,690.75,14.14,0,0,1,0,0,E
2017-06-18T01:00:00Z,0.582,691,9.05,0,0,1,0,0,E
2017-06-18T02:00:00Z,0.581,691.46,7.97,0,0,1,0,0,E
2017-06-18T04:00:00Z,0.581,691.01,9.46,0,0,1,0,0,E
2017-06-18T05:00:00Z,0.582,691.43,8.61,0,0,1,0,0,E
2017-06-18T07:00:00Z,0.581,691.82,6.66,0,0,1,0,0,E
2017-06-18T08:00:00Z,0.58,692.46,13.74,0,0,1,0,0,E
2017-06-18T10:00:00Z,0.581,694.18,11.67,0,0,1,0,0,E
2017-06-18T11:00:00Z,0.58,695.69,8.93,0,0,1,0,0,E
2017-06-18T13:00:00Z,0.578,696.84,9.85,0,0,1,0,0,E
2017-06-18T14:00:00Z,0.575,697.24,6.73,0,0,1,0,0,E
2017-06-18T16:00:00Z,0.575,696.93,7.99,0,0,1,0,0,E
2017-06-18T17:00:00Z,0.573,696.51,7.12,0,0,1,0,0,E
2017-06-18T19:00:00Z,0.573,696.78,12.53,0,0,1,0,0,E
2017-06-18T20:00:00Z,0.572,697.97,11.17,0,0,1,0,0,E
2017-06-18T22:00:00Z,0.571,699.3,9.37,0,0,1,0,0,E
2017-06-18T23:00:00Z,0.571,699.68,6.21,0,0,1,0,0,E
2017-06-19T01:00:00Z,0.568,700.44,7.87,0,0,1,0,0,E
2017-06-19T02:00:00Z,0.568,701.98,6.47,0,0,1,0,0,E
2017-06-19T04:00:00Z,0.568,702.2,10.83,0,0,1,0,0,E
2017-06-19T05:00:00Z,0.568,703.5,11.62,0,0,1,0,0,E
2017-06-19T07:00:00Z,0.571,705.84,5.52,0,0,1,0,0,E
2017-06-19T08:00:00Z,0.569,707.41,15.25,0,0,1,0,0,E
2017-06-19T11:00:00Z,0.57,711.05,15.21,0,0,1,0,0,E
2017-06-19T14:00:00Z,0.57,712.97,8.47,0,0,1,0,0,E
2017-06-19T17:00:00Z,0.57,712.22,6.95,0,0,1,0,0,E
2017-06-19T20:00:00Z,0.57,712.61,8.21,0,0,1,0,0,E
2017-06-19T23:00:00Z,0.567,716.36,9.66,0,0,1,0,0,E
2017-06-20T02:00:00Z,0.567,718.79,12.01,0,0,1,0,0,E
2017-06-20T05:00:00Z,0.565,718.64,12.32,0,0,1,0,0,E
2017-06-20T08:00:00Z,0.564,716.72,14.32,0,0,1,0,0,E
2017-06-20T11:00:00Z,0.564,714.14,14.68,0,0,1,0,0,E
2017-06-20T14:00:00Z,0.564,714.16,8.58,0,0,1,0,0,E
2017-06-20T17:00:00Z,0.565,712.73,8.9,0,0,1,0,0,E
2017-06-20T20:00:00Z,0.567,712.96,9.73,0,0,1,0,0,E
2017-06-20T23:00:00Z,0.567,713.4,8.94,0,0,1,0,0,E
2017-06-21T02:00:00Z,0.567,714.88,14.07,0,0,1,0,0,E
2017-06-21T05:00:00Z,0.568,711.96,10.85,0,0,1,0,0,E
2017-06-21T08:00:00Z,0.566,709.09,12.03,0,0,1,0,0,E
2017-06-21T11:00:00Z,0.564,706.6,8.18,0,0,1,0,0,E
2017-06-21T14:00:00Z,0.563,708.06,7.56,0,0,1,0,0,E
2017-06-21T17:00:00Z,0.563,707.76,8.06,0,0,1,0,0,E
2017-06-21T20:00:00Z,0.562,707.64,9.39,0,0,1,0,0,E
2017-06-21T23:00:00Z,0.56,708.28,8.53,0,0,1,0,0,E
2017-06-22T02:00:00Z,0.56,708.51,7.76,0,0,1,0,0,E
2017-06-22T05:00:00Z,0.558,710.27,8.06,0,0,1,0,0,E
2017-06-22T08:00:00Z,0.559,708.91,7.41,0,0,1,0,0,E
2017-06-22T11:00:00Z,0.559,706.97,11.76,0,0,1,0,0,E
2017-06-22T14:00:00Z,0.564,706.07,9.81,0,0,1,0,0,E
2017-06-22T17:00:00Z,0.568,704.59,14.53,0,0,1,0,0,E
2017-06-22T20:00:00Z,0.571,705.03,7.44,0,0,1,0,0,E
2017-06-22T23:00:00Z,0.573,707.63,8.87,0,0,1,0,0,E
2017-06-23T02:00:00Z,0.57,711.4,7.72,0,0,1,0,0,E
2017-06-23T05:00:00Z,0.573,713.29,13.92,0,0,1,0,0,E
2017-06-23T08:00:00Z,0.574,715.23,11.97,0,0,1,0,0,E
2017-06-23T11:00:00Z,0.575,719.64,10.53,0,0,1,0,0,E
2017-06-23T14:00:00Z,0.573,722.01,11.5,0,0,1,0,0,E
2017-06-23T17:00:00Z,0.573,725.23,10.74,0,0,1,0,0,E
2017-06-23T20:00:00Z,0.572,727.44,7.79,0,0,1,0,0,E
2017-06-23T23:00:00Z,0.568,729.53,10.15,0,0,1,0,0,E
2017-06-24T02:00:00Z,0.57,728.31,6.98,0,0,1,0,0,E
2017-06-24T05:00:00Z,0.57,727.62,10.41,0,0,1,0,0,E
2017-06-24T08:00:00Z,0.57,728.68,7.24,0,0,1,0,0,E
2017-06-24T11:00:00Z,0.568,730.99,8.75,0,0,1,0,0,E
2017-06-24T14:00:00Z,0.569,732.88,12.59,0,0,1,0,0,E
2017-06-24T17:00:00Z,0.567,733.17,13.46,0,0,1,0,0,E
2017-06-24T20:00:00Z,0.567,733.29,11.94,0,0,1,0,0,E
2017-06-24T23:00:00Z,0.566,735.65,9.59,0,0,1,0,0,E
2017-06-25T02:00:00Z,0.564,737.75,11.6,0,0,1,0,0,E
2017-06-25T05:00:00Z,0.564,741.13,10.62,0,0,1,0,0,E
2017-06-25T08:00:00Z,0.564,746.69,6.89,0,0,1,0,0,E
2017-06-25T11:00:00Z,0.563,750.62,14.33,0,0,1,0,0,E
2017-06-25T14:00:00Z,0.563,751.08,6.8,0,0,1,0,0,E
2017-06-25T17:00:00Z,0.561,750.39,14.21,0,0,1,0,0,E
2017-06-25T20:00:00Z,0.561,750.3,9.51,0,0,1,0,0,E
2017-06-25T23:00:00Z,0.563,751.01,10.22,0,0,1,0,0,E
2017-06-26T02:00:00Z,0.562,750.94,14.1,0,0,1,0,0,E
2017-06-26T05:00:00Z,0.564,747.99,6.74,0,0,1,0,0,E
2017-06-26T08:00:00Z,0.562,746.81,27.21,0,0,1,0,0,E
2017-06-26T11:00:00Z,0.563,747.09,10.8,0,0,1,0,0,E
2017-06-26T14:00:00Z,0.562,747.71,6.62,0,0,1,0,0,E
2017-06-26T17:00:00Z,0.563,746.51,6.42,0,0,1,0,0,E
2017-06-26T20:00:00Z,0.566,746.59,6.75,0,0,1,0,0,E
2017-06-26T23:00:00Z,0.569,747.39,13.82,0,0,1,0,0,E
2017-06-27T02:00:00Z,0.569,748.75,10.76,0,0,1,0,0,E
2017-06-27T05:00:00Z,0.572,750.05,8.98,0,0,1,0,0,E
2017-06-27T08:00:00Z,0.572,750.87,11.35,0,0,1,0,0,E
2017-06-27T11:00:00Z,0.574,751.47,10.46,0,0,1,0,0,E
2017-06-27T14:00:00Z,0.572,754.71,10.32,0,0,1,0,0,E
2017-06-27T17:00:00Z,0.571,756.93,9.85,0,0,1,0,0,E
2017-06-27T20:00:00Z,0.57,759.44,8.81,0,0,1,0,0,E
2017-06-27T23:00:00Z,0.569,761.77,11.33,0,0,1,0,0,E
2017-06-28T02:00:00Z,0.567,764.37,15.34,0,0,1,0,0,E
2017-06-28T05:00:00Z,0.57,765.09,10.11,0,0,1,0,0,E
2017-06-28T08:00:00Z,0.569,763.92,12.85,0,0,1,0,0,E
2017-06-28T11:00:00Z,0.57,762.14,11.44,0,0,1,0,0,E
2017-06-28T14:00:00Z,0.568,763.8,12.32,0,0,1,0,0,E
2017-06-28T17:00:00Z,0.573,766.48,10.87,0,0,1,0,0,E
2017-06-28T20:00:00Z,0.573,770.25,12.58,0,0,1,0,0,E
2017-06-28T23:00:00Z,0.574,773.91,15.75,0,0,1,0,0,E
2017-06-29T02:00:00Z,0.573,777.05,7.22,0,0,1,0,0,E
2017-06-29T05:00:00Z,0.573,780.63,8.03,0,0,1,0,0,E
2017-06-29T08:00:00Z,0.572,782.67,9.44,0,0,1,0,0,E
2017-06-29T11:00:00Z,0.569,784.37,8.34,0,0,1,0,0,E
2017-06-29T14:00:00Z,0.567,789.39,10.56,0,0,1,0,0,E
2017-06-29T17:00:00Z,0.572,792.2,14.48,0,0,1,0,0,E
2017-06-29T20:00:00Z,0.573,795.43,11,0,0,1,0,0,E
2017-06-29T23:00:00Z,0.571,797.5,7.46,0,0,1,0,0,E
2017-06-30T02:00:00Z,0.569,796.71,10.19,0,0,1,0,0,E
2017-06-30T05:00:00Z,0.571,792.5,8.43,0,0,1,0,0,E
2017-06-30T08:00:00Z,0.57,781.58,8.21,0,0,1,0,0,E
2017-06-30T11:00:00Z,0.57,776.05,8.53,0,0,1,0,0,E
2017-06-30T14:00:00Z,0.57,772.92,10.55,0,0,1,0,0,E
2017-06-30T17:00:00Z,0.569,771.89,10.53,0,0,1,0,0,E
2017-06-30T20:00:00Z,0.57,769.86,10.37,0,0,1,0,0,E
2017-06-30T23:00:00Z,0.566,768.41,14.94,0,0,1,0,0,E
2017-07-01T02:00:00Z,0.563,766.84,11.96,0,0,1,0,0,E
2017-07-01T05:00:00Z,0.564,764.38,23.3,0,0,1,0,0,E
2017-07-01T08:00:00Z,0.561,759.06,7.62,0,0,1,0,0,E
2017-07-01T11:00:00Z,0.561,753.82,10.6,0,0,1,0,0,E
2017-07-01T14:00:00Z,0.564,749.76,10.94,0,0,1,0,0,E
2017-07-01T17:00:00Z,0.565,749.56,9.18,0,0,1,0,0,E
2017-07-01T20:00:00Z,0.562,753.35,9.36,0,0,1,0,0,E
2017-07-01T23:00:00Z,0.564,758.69,9.64,0,0,1,0,0,E
2017-07-02T02:00:00Z,0.562,762.75,10.25,0,0,1,0,0,E
2017-07-02T05:00:00Z,0.563,764.98,6.76,0,0,1,0,0,E
2017-07-02T08:00:00Z,0.562,766.04,12.64,0,0,1,0,0,E
2017-07-02T11:00:00Z,0.562,766.33,9.71,0,0,1,0,0,E
2017-07-02T14:00:00Z,0.558,768.19,10.47,0,0,1,0,0,E
2017-07-02T17:00:00Z,0.558,771.5,7.38,0,0,1,0,0,E
2017-07-02T20:00:00Z,0.555,773.47,7.13,0,0,1,0,0,E
2017-07-02T23:00:00Z,0.554,775.67,9.65,0,0,1,0,0,E
2017-07-03T02:00:00Z,0.55,779.82,12.21,0,0,1,0,0,E
2017-07-03T05:00:00Z,0.549,781.27,9.35,0,0,1,0,0,E
2017-07-03T08:00:00Z,0.551,778.41,11.13,0,0,1,0,0,E
2017-07-03T11:00:00Z,0.551,766.65,11.48,0,0,1,0,0,E
2017-07-03T14:00:00Z,0.551,762,11.64,0,0,1,0,0,E
2017-07-03T17:00:00Z,0.55,761.58,10.81,0,0,1,0,0,E
2017-07-03T20:00:00Z,0.55,762.34,12.44,0,0,1,0,0,E
2017-07-03T23:00:00Z,0.549,763.89,10.12,0,0,1,0,0,E
2017-07-04T02:00:00Z,0.55,765.3,10.04,0,0,1,0,0,E
2017-07-04T05:00:00Z,0.549,765.87,11.29,0,0,1,0,0,E
2017-07-04T08:00:00Z,0.549,766.06,10.86,0,0,1,0,0,E
2017-07-04T11:00:00Z,0.548,766.73,8.97,0,0,1,0,0,E
2017-07-04T14:00:00Z,0.547,768.1,6.48,0,0,1,0,0,E
2017-07-04T17:00:00Z,0.546,768.62,10.99,0,0,1,0,0,E
2017-07-04T20:00:00Z,0.547,768.9,9.77,0,0,1,0,0,E
2017-07-04T23:00:00Z,0.547,768.57,10.32,0,0,1,0,0,E
2017-07-05T02:00:00Z,0.546,768.78,9.79,0,0,1,0,0,E
2017-07-05T05:00:00Z,0.546,769.61,10.71,0,0,1,0,0,E
2017-07-05T08:00:00Z,0.547,770.22,12.64,0,0,1,0,0,E
2017-07-05T11:00:00Z,0.549,769.11,11.28,0,0,1,0,0,E
2017-07-05T14:00:00Z,0.547,768.13,7.77,0,0,1,0,0,E
2017-07-05T17:00:00Z,0.547,768.22,10.24,0,0,1,0,0,E
2017-07-05T20:00:00Z,0.548,768.61,12.5,0,0,1,0,0,E
2017-07-05T23:00:00Z,0.545,768.61,9.83,0,0,1,0,0,E
2017-07-06T02:00:00Z,0.545,768,10.74,0,0,1,0,0,E
2017-07-06T05:00:00Z,0.545,766.75,11.36,0,0,1,0,0,E
2017-07-06T08:00:00Z,0.543,766.4,8.5,0,0,1,0,0,E
2017-07-06T11:00:00Z,0.544,766.54,10.75,0,0,1,0,0,E
2017-07-06T14:00:00Z,0.542,766.12,9.98,0,0,1,0,0,E
2017-07-06T17:00:00Z,0.54,765.82,11.96,0,0,1,0,0,E
2017-07-06T20:00:00Z,0.539,765.63,12.98,0,0,1,0,0,E
2017-07-06T23:00:00Z,0.541,764.39,9.9,0,0,1,0,0,E
2017-07-07T02:00:00Z,0.542,762.6,9.79,0,0,1,0,0,E
2017-07-07T05:00:00Z,0.543,762.27,10.89,0,0,1,0,0,E
2017-07-07T08:00:00Z,0.544,761.5,9.42,0,0,1,0,0,E
2017-07-07T11:00:00Z,0.543,759.52,12.92,0,0,1,0,0,E
2017-07-07T14:00:00Z,0.543,760.34,11.1,0,0,1,0,0,E
2017-07-07T17:00:00Z,0.54,761.49,10.88,0,0,1,0,0,E
2017-07-07T20:00:00Z,0.54,763.22,10.1,0,0,1,0,0,E
2017-07-07T23:00:00Z,0.539,762.86,10.54,0,0,1,0,0,E
2017-07-08T02:00:00Z,0.541,762.32,7.78,0,0,1,0,0,E
2017-07-08T05:00:00Z,0.541,761.32,9.53,0,0,1,0,0,E
2017-07-08T08:00:00Z,0.543,761.53,8.63,0,0,1,0,0,E
2017-07-08T11:00:00Z,0.543,760.94,13.89,0,0,1,0,0,E
2017-07-08T14:00:00Z,0.54,760.28,13.89,0,0,1,0,0,E
2017-07-08T17:00:00Z,0.54,759.95,12.07,0,0,1,0,0,E
2017-07-08T20:00:00Z,0.54,760.36,8.08,0,0,1,0,0,E
2017-07-08T23:00:00Z,0.54,760.13,11.31,0,0,1,0,0,E
2017-07-09T02:00:00Z,0.543,760.59,7.16,0,0,1,0,0,E
2017-07-09T05:00:00Z,0.542,761.17,9.78,0,0,1,0,0,E
2017-07-09T08:00:00Z,0.541,762.13,11.29,0,0,1,0,0,E
2017-07-09T11:00:00Z,0.539,760.65,10.89,0,0,1,0,0,E
2017-07-09T14:00:00Z,0.539,759.68,10.7,0,0,1,0,0,E
2017-07-09T17:00:00Z,0.537,759.03,7.48,0,0,1,0,0,E
2017-07-09T20:00:00Z,0.538,759.26,11.23,0,0,1,0,0,E
2017-07-09T23:00:00Z,0.539,759.27,11.1,0,0,1,0,0,E
2017-07-10T02:00:00Z,0.539,759.53,11.37,0,0,1,0,0,E
2017-07-10T05:00:00Z,0.541,760.8,11.15,0,0,1,0,0,E
2017-07-10T08:00:00Z,0.541,762.07,11.37,0,0,1,0,0,E
2017-07-10T11:00:00Z,0.538,759.93,11.79,0,0,1,0,0,E
2017-07-10T14:00:00Z,0.538,758.91,13.75,0,0,1,0,0,E
2017-07-10T17:00:00Z,0.537,758.62,9.21,0,0,1,0,0,E
2017-07-10T20:00:00Z,0.541,759.36,11.5,0,0,1,0,0,E
2017-07-10T23:00:00Z,0.54,760.63,7.9,0,0,1,0,0,E
2017-07-11T02:00:00Z,0.537,761.53,10.78,0,0,1,0,0,E
2017-07-11T05:00:00Z,0.537,762.07,7.91,0,0,1,0,0,E
2017-07-11T08:00:00Z,0.537,762.51,10.81,0,0,1,0,0,E
2017-07-11T11:00:00Z,0.539,762.16,11.97,0,0,1,0,0,E
2017-07-11T14:00:00Z,0.537,761.97,11.52,0,0,1,0,0,E
2017-07-11T17:00:00Z,0.537,761.37,7.61,0,0,1,0,0,E
2017-07-11T20:00:00Z,0.536,761.83,11.24,0,0,1,0,0,E
2017-07-11T23:00:00Z,0.538,762.59,13.75,0,0,1,0,0,E
2017-07-12T02:00:00Z,0.538,764.36,10.52,0,0,1,0,0,E
2017-07-12T05:00:00Z,0.54,767.15,13.03,0,0,1,0,0,E
2017-07-12T08:00:00Z,0.54,769.8,11.42,0,0,1,0,0,E
2017-07-12T11:00:00Z,0.541,771.7,11.99,0,0,1,0,0,E
2017-07-12T14:00:00Z,0.54,767.45,10.63,0,0,1,0,0,E
2017-07-12T17:00:00Z,0.538,766.75,13.53,0,0,1,0,0,E
2017-07-12T20:00:00Z,0.541,767.42,10.42,0,0,1,0,0,E
2017-07-12T23:00:00Z,0.54,766.96,11.33,0,0,1,0,0,E
2017-07-13T02:00:00Z,0.541,769.61,10.65,0,0,1,0,0,E
2017-07-13T05:00:00Z,0.542,775.13,6.96,0,0,1,0,0,E
2017-07-13T08:00:00Z,0.541,779.64,10.98,0,0,1,0,0,E
2017-07-13T11:00:00Z,0.54,776.72,10.54,0,0,1,0,0,E
2017-07-13T14:00:00Z,0.538,772.52,10.21,0,0,1,0,0,E
2017-07-13T17:00:00Z,0.537,771.81,6.99,0,0,1,0,0,E
2017-07-13T20:00:00Z,0.541,772.22,9.94,0,0,1,0,0,E
2017-07-13T23:00:00Z,0.54,772.8,6.87,0,0,1,0,0,E
2017-07-14T02:00:00Z,0.539,773.05,9.48,0,0,1,0,0,E
2017-07-14T05:00:00Z,0.536,774.07,10.97,0,0,1,0,0,E
2017-07-14T08:00:00Z,0.537,776.75,10.83,0,0,1,0,0,E
2017-07-14T11:00:00Z,0.536,776.8,7.95,0,0,1,0,0,E
2017-07-14T14:00:00Z,0.536,773.61,9.84,0,0,1,0,0,E
2017-07-14T17:00:00Z,0.536,771.34,7.49,0,0,1,0,0,E
2017-07-14T20:00:00Z,0.536,770.73,11.08,0,0,1,0,0,E
2017-07-14T23:00:00Z,0.539,770.69,6.65,0,0,1,0,0,E
